Paintings,"Score (P,U)",Room_ID,image,Stories,"Score (P,pop)"
000-031R-0000,0.8499786480514806,006-0007-0000,"https://media.ng-london.org.uk/iiif/009-01RU-0000/full/256,/0/default.jpg",Uncategorised,0
000-04G3-0000,0.8496563934439947,006-0004-0000,"https://media.ng-london.org.uk/iiif/009-01JH-0000/full/256,/0/default.jpg",Uncategorised,0
000-03MB-0000,0.8495530234175974,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00ED-0000/full/256,/0/default.jpg",Uncategorised,0
000-03WY-0000,0.8495351094750689,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00EI-0000/full/256,/0/default.jpg",Uncategorised,0
000-02PS-0000,0.8495137636365642,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-005O-0000/full/256,/0/default.jpg",Uncategorised,0
000-03UD-0000,0.8494990891813723,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00U7-0000/full/256,/0/default.jpg",Uncategorised,0
000-02V9-0000,0.8494473783694922,006-002A-0000,"https://media.ng-london.org.uk/iiif/009-01JP-0000/full/256,/0/default.jpg",Uncategorised,0
000-0410-0000,0.8493833483757819,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00AC-0000/full/256,/0/default.jpg",Uncategorised,0
000-04HL-0000,0.8493631680565041,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00YU-0000/full/256,/0/default.jpg",Uncategorised,0
000-04R6-0000,0.8487357740231111,006-002A-0000,"https://media.ng-london.org.uk/iiif/009-00EC-0000/full/256,/0/default.jpg",Uncategorised,0
000-042S-0000,0.8487102099949495,006-0004-0000,"https://media.ng-london.org.uk/iiif/009-01V3-0000/full/256,/0/default.jpg",Uncategorised,0
000-03YX-0000,0.8486312627750325,006-002N-0000,"https://media.ng-london.org.uk/iiif/009-0165-0000/full/256,/0/default.jpg",Uncategorised,0
000-03WD-0000,0.8482404863846673,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00T0-0000/full/256,/0/default.jpg",Uncategorised,0
000-03ZF-0000,0.8480916656980959,006-000W-0000,"https://media.ng-london.org.uk/iiif/009-00H7-0000/full/256,/0/default.jpg",Uncategorised,0
000-01CT-0000,0.8478450739569401,006-001J-0000,"https://media.ng-london.org.uk/iiif/009-015S-0000/full/256,/0/default.jpg",Uncategorised,0
000-0193-0000,0.8477420151945148,006-000M-0000,"https://media.ng-london.org.uk/iiif/009-014B-0000/full/256,/0/default.jpg",Uncategorised,0
000-01EY-0000,0.8472290272017879,006-001S-0000,"https://media.ng-london.org.uk/iiif//full/256,/0/default.jpg",Uncategorised,0
000-03WJ-0000,0.8472008162266702,006-001F-0000,"https://media.ng-london.org.uk/iiif/009-00UG-0000/full/256,/0/default.jpg",Uncategorised,0
000-03JL-0000,0.8471969847599632,006-000O-0000,"https://media.ng-london.org.uk/iiif/009-01BV-0000/full/256,/0/default.jpg",Uncategorised,0
000-04QW-0000,0.8470228485458837,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00UP-0000/full/256,/0/default.jpg",Uncategorised,0
000-03IJ-0000,0.8469402464347984,006-001B-0000,"https://media.ng-london.org.uk/iiif/009-0154-0000/full/256,/0/default.jpg",Uncategorised,0
000-02SW-0000,0.8469241410673662,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00IW-0000/full/256,/0/default.jpg",Contemporary_Style_and_Fashion,0
000-04S3-0000,0.8468758051729539,006-0018-0000,"https://media.ng-london.org.uk/iiif/009-011C-0000/full/256,/0/default.jpg",Death,0
000-03S0-0000,0.8467950670521618,006-000C-0000,"https://media.ng-london.org.uk/iiif/009-00IR-0000/full/256,/0/default.jpg",Uncategorised,0
000-032F-0000,0.8466570523614978,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-001B-0000/full/256,/0/default.jpg",Uncategorised,0
000-02Z0-0000,0.8466429494973546,006-001M-0000,"https://media.ng-london.org.uk/iiif/009-00GZ-0000/full/256,/0/default.jpg",Uncategorised,0
000-03GJ-0000,0.8465990253322184,006-001Y-0000,"https://media.ng-london.org.uk/iiif/009-01AL-0000/full/256,/0/default.jpg",Uncategorised,0
000-04N3-0000,0.8462927473817832,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-014V-0000/full/256,/0/default.jpg",Uncategorised,0
000-03VV-0000,0.8462758301359505,006-000I-0000,"https://media.ng-london.org.uk/iiif/009-00SJ-0000/full/256,/0/default.jpg",Uncategorised,0
000-03V2-0000,0.8462672775561949,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-001R-0000/full/256,/0/default.jpg",Uncategorised,0
000-04HN-0000,0.8462639844212663,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-0163-0000/full/256,/0/default.jpg",Uncategorised,0
000-02QA-0000,0.8461452243395615,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00OJ-0000/full/256,/0/default.jpg",Uncategorised,0
000-03RC-0000,0.8461319946315671,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01VO-0000/full/256,/0/default.jpg",Uncategorised,0
000-01AK-0000,0.8461206221955249,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01B5-0000/full/256,/0/default.jpg",Water,0
000-03PL-0000,0.8459712548589655,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00DP-0000/full/256,/0/default.jpg",Uncategorised,0
000-02P0-0000,0.8458825627665436,006-000B-0000,"https://media.ng-london.org.uk/iiif/009-01I1-0000/full/256,/0/default.jpg",Uncategorised,0
000-04P4-0000,0.8457819474752957,006-0001-0000,"https://media.ng-london.org.uk/iiif/009-00KN-0000/full/256,/0/default.jpg",Uncategorised,0
000-030D-0000,0.8455656896419148,006-000R-0000,"https://media.ng-london.org.uk/iiif/009-01MV-0000/full/256,/0/default.jpg",Uncategorised,0
000-01A1-0000,0.8455653409715769,006-001L-0000,"https://media.ng-london.org.uk/iiif/009-01X1-0000/full/256,/0/default.jpg",Uncategorised,0
000-03GF-0000,0.8455511427704598,006-001J-0000,"https://media.ng-london.org.uk/iiif/009-00KQ-0000/full/256,/0/default.jpg",Uncategorised,0
000-04MV-0000,0.8454457619114297,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00PA-0000/full/256,/0/default.jpg",Uncategorised,0
000-04PF-0000,0.8453804547570085,006-000A-0000,"https://media.ng-london.org.uk/iiif/009-00QW-0000/full/256,/0/default.jpg",Uncategorised,0
000-03T6-0000,0.845310964039721,006-001V-0000,"https://media.ng-london.org.uk/iiif/009-000S-0000/full/256,/0/default.jpg",Uncategorised,0
000-03VZ-0000,0.8451202246636536,006-001O-0000,"https://media.ng-london.org.uk/iiif/009-00Y3-0000/full/256,/0/default.jpg",Uncategorised,0
000-02OJ-0000,0.8450464070803387,006-001I-0000,"https://media.ng-london.org.uk/iiif/009-016A-0000/full/256,/0/default.jpg",Uncategorised,0
000-0409-0000,0.845010973662589,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00QJ-0000/full/256,/0/default.jpg",Uncategorised,0
000-02QC-0000,0.8449555906501027,006-000K-0000,"https://media.ng-london.org.uk/iiif/009-005A-0000/full/256,/0/default.jpg",Womens Lives,0
000-02PN-0000,0.8447569478477615,006-0025-0000,"https://media.ng-london.org.uk/iiif/009-00W0-0000/full/256,/0/default.jpg",Uncategorised,0
000-03LN-0000,0.8446083564970159,006-001Q-0000,"https://media.ng-london.org.uk/iiif/009-01JM-0000/full/256,/0/default.jpg",Battles_and_Commanders,0
000-02S9-0000,0.8444491052745742,006-0007-0000,"https://media.ng-london.org.uk/iiif/009-00ZV-0000/full/256,/0/default.jpg",Uncategorised,0
000-041D-0000,0.8443490626068041,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-006F-0000/full/256,/0/default.jpg",Uncategorised,0
000-03H5-0000,0.8442088893697188,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-017I-0000/full/256,/0/default.jpg",Uncategorised,0
000-02Z9-0000,0.8441545961545236,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01P5-0000/full/256,/0/default.jpg",Uncategorised,0
000-03GM-0000,0.8438290715684373,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00VJ-0000/full/256,/0/default.jpg",Uncategorised,0
000-02PH-0000,0.843545500557831,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01G1-0000/full/256,/0/default.jpg",Uncategorised,0
000-02WD-0000,0.8433433319887258,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00FR-0000/full/256,/0/default.jpg",Uncategorised,0
000-04UD-0000,0.8431513460782485,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01BN-0000/full/256,/0/default.jpg",Uncategorised,0
000-02Z4-0000,0.8430174836621802,006-0008-0000,"https://media.ng-london.org.uk/iiif/009-01TJ-0000/full/256,/0/default.jpg",Uncategorised,0
000-0199-0000,0.8429118671409461,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00KW-0000/full/256,/0/default.jpg",Uncategorised,0
000-03OG-0000,0.8424962327554484,006-000B-0000,"https://media.ng-london.org.uk/iiif/009-00F7-0000/full/256,/0/default.jpg",Uncategorised,0
000-04VG-0000,0.8423928435417669,006-0027-0000,"https://media.ng-london.org.uk/iiif/009-00YO-0000/full/256,/0/default.jpg",Uncategorised,0
000-042Z-0000,0.8421573469287122,006-000A-0000,"https://media.ng-london.org.uk/iiif/009-01IV-0000/full/256,/0/default.jpg",Uncategorised,0
000-04R7-0000,0.8419709867697325,006-0019-0000,"https://media.ng-london.org.uk/iiif/009-01LL-0000/full/256,/0/default.jpg",Uncategorised,0
000-04IU-0000,0.8417925828104038,006-001F-0000,"https://media.ng-london.org.uk/iiif/009-01D2-0000/full/256,/0/default.jpg",Uncategorised,0
000-03GS-0000,0.8417835441951311,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01UJ-0000/full/256,/0/default.jpg",Uncategorised,0
000-02YW-0000,0.8413758951622228,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01NY-0000/full/256,/0/default.jpg",Uncategorised,0
000-0814-0000,0.8413680233145953,006-000S-0000,"https://media.ng-london.org.uk/iiif/009-00FH-0000/full/256,/0/default.jpg",Uncategorised,0
000-04ON-0000,0.8413230691777023,006-001R-0000,"https://media.ng-london.org.uk/iiif/009-01DA-0000/full/256,/0/default.jpg",Uncategorised,0
000-0169-0000,0.8411710327300979,006-0011-0000,"https://media.ng-london.org.uk/iiif/009-00CT-0000/full/256,/0/default.jpg",Uncategorised,0
000-043Z-0000,0.8410007583312256,006-000Y-0000,"https://media.ng-london.org.uk/iiif/009-00KM-0000/full/256,/0/default.jpg",Uncategorised,0
000-01CK-0000,0.8409635143865349,006-000G-0000,"https://media.ng-london.org.uk/iiif/009-004U-0000/full/256,/0/default.jpg",Uncategorised,1
000-04MC-0000,0.8409392209715878,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01JV-0000/full/256,/0/default.jpg",Water,0
000-04J2-0000,0.8408153028309622,006-0020-0000,"https://media.ng-london.org.uk/iiif/009-01OC-0000/full/256,/0/default.jpg",Uncategorised,0
000-01BW-0000,0.8407391678023783,006-002L-0000,"https://media.ng-london.org.uk/iiif/009-00HH-0000/full/256,/0/default.jpg",Uncategorised,0
000-04PY-0000,0.8404762209215391,006-001V-0000,"https://media.ng-london.org.uk/iiif/009-019K-0000/full/256,/0/default.jpg",Contemporary_Style_and_Fashion,0
000-044P-0000,0.8404558123752501,006-0019-0000,"https://media.ng-london.org.uk/iiif/009-01CS-0000/full/256,/0/default.jpg",Uncategorised,0
000-03UC-0000,0.8404454755404065,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00CW-0000/full/256,/0/default.jpg",Uncategorised,0
000-03O1-0000,0.8403281888207181,006-001Z-0000,"https://media.ng-london.org.uk/iiif/009-00H5-0000/full/256,/0/default.jpg",Uncategorised,0
000-01D4-0000,0.8401861174029133,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-013L-0000/full/256,/0/default.jpg",Uncategorised,0
000-03SL-0000,0.8401790334975234,006-0004-0000,"https://media.ng-london.org.uk/iiif/009-0158-0000/full/256,/0/default.jpg",Uncategorised,0
000-04TM-0000,0.8400986013006295,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-0116-0000/full/256,/0/default.jpg",Uncategorised,0
000-016V-0000,0.8400550497156849,006-000P-0000,"https://media.ng-london.org.uk/iiif/009-01B9-0000/full/256,/0/default.jpg",Water,0
000-06PP-0000,0.8397481014645045,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-019X-0000/full/256,/0/default.jpg",Uncategorised,0
000-01AM-0000,0.8395789598916248,006-001J-0000,"https://media.ng-london.org.uk/iiif/009-01TW-0000/full/256,/0/default.jpg",Uncategorised,0
000-04H4-0000,0.8395525288184231,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01R7-0000/full/256,/0/default.jpg",Womens Lives,0
000-02VH-0000,0.8393841954858683,006-000K-0000,"https://media.ng-london.org.uk/iiif/009-01DX-0000/full/256,/0/default.jpg",Uncategorised,0
000-02QZ-0000,0.8392513390630705,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-003D-0000/full/256,/0/default.jpg",Uncategorised,0
000-03VQ-0000,0.8391122530624857,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-017M-0000/full/256,/0/default.jpg",Uncategorised,0
000-04KI-0000,0.8390016546432131,006-0022-0000,"https://media.ng-london.org.uk/iiif/009-01NE-0000/full/256,/0/default.jpg",Uncategorised,0
000-02Q8-0000,0.8389244323875644,006-0027-0000,"https://media.ng-london.org.uk/iiif/009-0024-0000/full/256,/0/default.jpg",Uncategorised,0
000-0406-0000,0.8388698182411103,006-001L-0000,"https://media.ng-london.org.uk/iiif/009-00HK-0000/full/256,/0/default.jpg",Uncategorised,0
000-0457-0000,0.8387468494716863,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00W9-0000/full/256,/0/default.jpg",Uncategorised,0
000-04L7-0000,0.838462913671004,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01OY-0000/full/256,/0/default.jpg",Uncategorised,0
000-03Z1-0000,0.8383105778172082,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-004W-0000/full/256,/0/default.jpg",Uncategorised,0
000-04U4-0000,0.8382517406460015,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00FS-0000/full/256,/0/default.jpg",Uncategorised,0
000-017D-0000,0.8377304008674251,006-0011-0000,"https://media.ng-london.org.uk/iiif/009-01IP-0000/full/256,/0/default.jpg",Uncategorised,0
000-0444-0000,0.8370563580585562,006-000A-0000,"https://media.ng-london.org.uk/iiif/009-00KV-0000/full/256,/0/default.jpg",Uncategorised,0
000-03WG-0000,0.8368326873226297,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01E6-0000/full/256,/0/default.jpg",Uncategorised,0
000-019H-0000,0.8367623206229204,006-0004-0000,"https://media.ng-london.org.uk/iiif/009-0053-0000/full/256,/0/default.jpg",Uncategorised,0
000-02WU-0000,0.836600543295229,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00UW-0000/full/256,/0/default.jpg",Uncategorised,0
000-04V1-0000,0.836572352911273,006-001F-0000,"https://media.ng-london.org.uk/iiif/009-000O-0000/full/256,/0/default.jpg",Uncategorised,0
000-04K4-0000,0.8364571775050531,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01LV-0000/full/256,/0/default.jpg",Contemporary_Style_and_Fashion,0
000-04RU-0000,0.8363528291288995,006-001H-0000,"https://media.ng-london.org.uk/iiif/009-01KM-0000/full/256,/0/default.jpg",Uncategorised,0
000-04Q7-0000,0.8362981503114697,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01WW-0000/full/256,/0/default.jpg",Uncategorised,0
000-03WO-0000,0.8362934810487288,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01B8-0000/full/256,/0/default.jpg",Uncategorised,0
000-018Y-0000,0.8361717510023889,006-000O-0000,"https://media.ng-london.org.uk/iiif/009-00ZB-0000/full/256,/0/default.jpg",Uncategorised,0
000-02ZP-0000,0.8360400302723754,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01O5-0000/full/256,/0/default.jpg",Uncategorised,0
000-03W9-0000,0.8358824968029372,006-001H-0000,"https://media.ng-london.org.uk/iiif/009-01FI-0000/full/256,/0/default.jpg",Uncategorised,0
000-02YF-0000,0.8357639272764406,006-0023-0000,"https://media.ng-london.org.uk/iiif//full/256,/0/default.jpg",Uncategorised,0
000-05MG-0000,0.8357305107365738,006-000N-0000,"https://media.ng-london.org.uk/iiif/009-0131-0000/full/256,/0/default.jpg",Uncategorised,0
000-02OR-0000,0.8354526738055554,006-002B-0000,"https://media.ng-london.org.uk/iiif/009-00QK-0000/full/256,/0/default.jpg",Uncategorised,0
000-03SM-0000,0.8354265733392481,006-001D-0000,"https://media.ng-london.org.uk/iiif/009-01BW-0000/full/256,/0/default.jpg",Uncategorised,0
000-03T1-0000,0.8353854809836889,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00A7-0000/full/256,/0/default.jpg",Uncategorised,0
000-03T3-0000,0.8353854809836889,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00RB-0000/full/256,/0/default.jpg",Uncategorised,0
000-02U1-0000,0.8352391223187303,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01DO-0000/full/256,/0/default.jpg",Uncategorised,0
000-0195-0000,0.8350528229098453,006-0018-0000,"https://media.ng-london.org.uk/iiif/009-002O-0000/full/256,/0/default.jpg",Uncategorised,0
000-03I0-0000,0.8349218811323413,006-002A-0000,"https://media.ng-london.org.uk/iiif/009-004M-0000/full/256,/0/default.jpg",Uncategorised,0
000-0179-0000,0.8349004381424878,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-010F-0000/full/256,/0/default.jpg",Uncategorised,0
000-03YP-0000,0.8348678525095492,006-001D-0000,"https://media.ng-london.org.uk/iiif/009-010Q-0000/full/256,/0/default.jpg",Uncategorised,0
000-03R3-0000,0.8348578435041123,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00VA-0000/full/256,/0/default.jpg",Uncategorised,0
000-03LU-0000,0.8345156266332334,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01UX-0000/full/256,/0/default.jpg",Uncategorised,0
000-03ZS-0000,0.8345040599351123,006-0026-0000,"https://media.ng-london.org.uk/iiif/009-00UK-0000/full/256,/0/default.jpg",Uncategorised,0
000-03U0-0000,0.834390116595698,006-001H-0000,"https://media.ng-london.org.uk/iiif/009-00DC-0000/full/256,/0/default.jpg",Uncategorised,0
000-040Y-0000,0.834284645823427,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00EW-0000/full/256,/0/default.jpg",Uncategorised,0
000-02ZB-0000,0.8342605193257984,006-002O-0000,"https://media.ng-london.org.uk/iiif/009-01RP-0000/full/256,/0/default.jpg",Uncategorised,0
000-03IE-0000,0.8342593340953561,006-001J-0000,"https://media.ng-london.org.uk/iiif/009-00F0-0000/full/256,/0/default.jpg",Uncategorised,0
000-02PI-0000,0.834108407164019,006-0018-0000,"https://media.ng-london.org.uk/iiif/009-00MV-0000/full/256,/0/default.jpg",Uncategorised,0
000-02ZH-0000,0.8339416627784297,006-002O-0000,"https://media.ng-london.org.uk/iiif/009-00H2-0000/full/256,/0/default.jpg",Uncategorised,0
000-02V7-0000,0.8337042653688713,006-0008-0000,"https://media.ng-london.org.uk/iiif/009-011Q-0000/full/256,/0/default.jpg",Uncategorised,0
000-04J7-0000,0.8336576236780453,006-001Z-0000,"https://media.ng-london.org.uk/iiif/009-0098-0000/full/256,/0/default.jpg",Uncategorised,0
000-03I8-0000,0.8336361922921407,006-0001-0000,"https://media.ng-london.org.uk/iiif/009-00LU-0000/full/256,/0/default.jpg",Uncategorised,0
000-02OQ-0000,0.8335565702443621,006-0001-0000,"https://media.ng-london.org.uk/iiif/009-0041-0000/full/256,/0/default.jpg",Uncategorised,0
000-031P-0000,0.8335313033700329,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-014S-0000/full/256,/0/default.jpg",Uncategorised,0
000-03PC-0000,0.8335239743290463,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00XI-0000/full/256,/0/default.jpg",Uncategorised,0
000-04TZ-0000,0.8330667772947788,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01FW-0000/full/256,/0/default.jpg",Uncategorised,0
000-03TA-0000,0.8326199430427628,006-002K-0000,"https://media.ng-london.org.uk/iiif/009-01AP-0000/full/256,/0/default.jpg",Uncategorised,0
000-02YR-0000,0.8324926868594829,006-0018-0000,"https://media.ng-london.org.uk/iiif/009-00EK-0000/full/256,/0/default.jpg",Uncategorised,0
000-03JI-0000,0.8323983646713273,006-001U-0000,"https://media.ng-london.org.uk/iiif/009-0011-0000/full/256,/0/default.jpg",Uncategorised,0
000-04G2-0000,0.8323626009906904,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-000H-0000/full/256,/0/default.jpg",Uncategorised,0
000-04IV-0000,0.8321280711831736,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-000Y-0000/full/256,/0/default.jpg",Uncategorised,0
000-01AH-0000,0.8320576966611037,006-0022-0000,"https://media.ng-london.org.uk/iiif/009-01GN-0000/full/256,/0/default.jpg",Uncategorised,1
000-03SW-0000,0.8318501900575925,006-001H-0000,"https://media.ng-london.org.uk/iiif/009-00NP-0000/full/256,/0/default.jpg",Uncategorised,0
000-0C5H-0000,0.8318275998279736,006-0001-0000,"https://media.ng-london.org.uk/iiif/009-00UT-0000/full/256,/0/default.jpg",Uncategorised,0
000-04UO-0000,0.8318109794661961,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-003U-0000/full/256,/0/default.jpg",Uncategorised,0
000-03K0-0000,0.8317865072593262,006-001B-0000,"https://media.ng-london.org.uk/iiif/009-008D-0000/full/256,/0/default.jpg",Uncategorised,0
000-03F0-0000,0.8315970889717965,006-001M-0000,"https://media.ng-london.org.uk/iiif/009-002X-0000/full/256,/0/default.jpg",Uncategorised,0
000-018S-0000,0.8315827292445839,006-000O-0000,"https://media.ng-london.org.uk/iiif/009-00GW-0000/full/256,/0/default.jpg",Uncategorised,0
000-04KX-0000,0.8315465679233034,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00HW-0000/full/256,/0/default.jpg",Uncategorised,0
000-01AC-0000,0.8315390531783149,006-001N-0000,"https://media.ng-london.org.uk/iiif/009-01GA-0000/full/256,/0/default.jpg",Uncategorised,0
000-04HK-0000,0.831442730776025,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00UZ-0000/full/256,/0/default.jpg",Uncategorised,0
000-02XR-0000,0.8313948434960685,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01BC-0000/full/256,/0/default.jpg",Uncategorised,0
000-016B-0000,0.8313643655467873,006-0011-0000,"https://media.ng-london.org.uk/iiif/009-00M9-0000/full/256,/0/default.jpg",Uncategorised,0
000-04M9-0000,0.8312620008633091,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00H6-0000/full/256,/0/default.jpg",Uncategorised,0
000-02NZ-0000,0.8309135781673169,006-0004-0000,"https://media.ng-london.org.uk/iiif/009-00FT-0000/full/256,/0/default.jpg",Uncategorised,0
000-018M-0000,0.8308400666431681,006-0012-0000,"https://media.ng-london.org.uk/iiif/009-00W6-0000/full/256,/0/default.jpg",Uncategorised,0
000-01DL-0000,0.830793815524558,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-0167-0000/full/256,/0/default.jpg",Uncategorised,0
000-03Z3-0000,0.8307790165789832,006-0026-0000,"https://media.ng-london.org.uk/iiif/009-00TD-0000/full/256,/0/default.jpg",Uncategorised,0
000-0306-0000,0.8307022280068059,006-000K-0000,"https://media.ng-london.org.uk/iiif/009-0028-0000/full/256,/0/default.jpg",Uncategorised,0
000-04QE-0000,0.8306826939710397,006-000G-0000,"https://media.ng-london.org.uk/iiif/009-00I3-0000/full/256,/0/default.jpg",Uncategorised,0
000-01DO-0000,0.8300839954882888,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00V9-0000/full/256,/0/default.jpg",Uncategorised,0
000-02WH-0000,0.8300739518560967,006-0010-0000,"https://media.ng-london.org.uk/iiif/009-01DT-0000/full/256,/0/default.jpg",Uncategorised,0
000-04T6-0000,0.8300610752418511,006-0006-0000,"https://media.ng-london.org.uk/iiif/009-01BH-0000/full/256,/0/default.jpg",Uncategorised,0
000-02WS-0000,0.8299914976336145,006-0009-0000,"https://media.ng-london.org.uk/iiif/009-01S6-0000/full/256,/0/default.jpg",Uncategorised,0
000-01C3-0000,0.8298078233274513,006-0021-0000,"https://media.ng-london.org.uk/iiif/009-00DI-0000/full/256,/0/default.jpg",Uncategorised,0
000-03OC-0000,0.8297425744887748,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00LI-0000/full/256,/0/default.jpg",Uncategorised,0
000-03T0-0000,0.8294858517145691,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00AX-0000/full/256,/0/default.jpg",Uncategorised,0
000-03IZ-0000,0.8294517864513722,006-000A-0000,"https://media.ng-london.org.uk/iiif/009-00ET-0000/full/256,/0/default.jpg",Uncategorised,0
000-01DE-0000,0.8293619101585543,006-001D-0000,"https://media.ng-london.org.uk/iiif/009-011F-0000/full/256,/0/default.jpg",Uncategorised,0
000-04FF-0000,0.8292148947124565,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00MH-0000/full/256,/0/default.jpg",Uncategorised,0
000-03T2-0000,0.8288856377837344,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00O8-0000/full/256,/0/default.jpg",Uncategorised,0
000-03EP-0000,0.8288753068428725,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00VD-0000/full/256,/0/default.jpg",Uncategorised,0
000-04HO-0000,0.8287372024927366,006-001H-0000,"https://media.ng-london.org.uk/iiif/009-01SJ-0000/full/256,/0/default.jpg",Uncategorised,0
000-04HI-0000,0.8286413879983976,006-0004-0000,"https://media.ng-london.org.uk/iiif/009-018Z-0000/full/256,/0/default.jpg",Uncategorised,0
000-02Z6-0000,0.8286389123557041,006-0008-0000,"https://media.ng-london.org.uk/iiif/009-0007-0000/full/256,/0/default.jpg",Uncategorised,0
000-02O6-0000,0.8286095592232181,006-0015-0000,"https://media.ng-london.org.uk/iiif/009-00HS-0000/full/256,/0/default.jpg",Uncategorised,0
000-04FK-0000,0.8285473364582034,006-001K-0000,"https://media.ng-london.org.uk/iiif/009-0035-0000/full/256,/0/default.jpg",Uncategorised,0
000-03GZ-0000,0.8285314611095926,006-001J-0000,"https://media.ng-london.org.uk/iiif/009-0097-0000/full/256,/0/default.jpg",Uncategorised,0
000-01AD-0000,0.8284689665302891,006-0007-0000,"https://media.ng-london.org.uk/iiif/009-01WQ-0000/full/256,/0/default.jpg",Uncategorised,1
000-03XV-0000,0.8281812443957426,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-0092-0000/full/256,/0/default.jpg",Uncategorised,0
000-03T8-0000,0.8279356850294017,006-0001-0000,"https://media.ng-london.org.uk/iiif/009-01OF-0000/full/256,/0/default.jpg",Uncategorised,0
000-03ST-0000,0.8278344605131163,006-000C-0000,"https://media.ng-london.org.uk/iiif/009-005H-0000/full/256,/0/default.jpg",Uncategorised,0
000-04SJ-0000,0.8275427246866127,006-002A-0000,"https://media.ng-london.org.uk/iiif/009-0059-0000/full/256,/0/default.jpg",Womens Lives,0
000-01CH-0000,0.8274193866898201,006-0016-0000,"https://media.ng-london.org.uk/iiif/009-01SY-0000/full/256,/0/default.jpg",Uncategorised,0
000-03G0-0000,0.8272188914657495,006-001L-0000,"https://media.ng-london.org.uk/iiif/009-0150-0000/full/256,/0/default.jpg",Uncategorised,1
