Paintings,"Score (P,U)",Room_ID,image,Stories,"Score (P,pop)",Score_AG (P),Time_est
000-02S8-0000,0.7772604815372732,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00DJ-0000/full/256,/0/default.jpg",Uncategorised,0,0.5376782204556592,24
000-01DA-0000,0.7772168500671279,006-001J-0000,"https://media.ng-london.org.uk/iiif/009-01RS-0000/full/256,/0/default.jpg",Uncategorised,0,0.5376480379212568,26
000-01DD-0000,0.7771043831102329,006-001N-0000,"https://media.ng-london.org.uk/iiif/009-016B-0000/full/256,/0/default.jpg",Uncategorised,0,0.5375702377053964,54
000-017L-0000,0.7763261650048023,006-000U-0000,"https://media.ng-london.org.uk/iiif/009-00RZ-0000/full/256,/0/default.jpg",Uncategorised,0,0.5370318970384083,20
000-03TT-0000,0.7762957369987578,006-001V-0000,"https://media.ng-london.org.uk/iiif/009-0102-0000/full/256,/0/default.jpg",Uncategorised,0,0.5370108481409914,41
000-02SE-0000,0.77597809754901,006-0001-0000,"https://media.ng-london.org.uk/iiif/009-015J-0000/full/256,/0/default.jpg",Uncategorised,0,0.5367911176669178,22
000-03TS-0000,0.7757397563121149,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00YV-0000/full/256,/0/default.jpg",Water,0,0.5366262425765729,51
000-016T-0000,0.7755879543565687,006-000U-0000,"https://media.ng-london.org.uk/iiif/009-01R9-0000/full/256,/0/default.jpg",Uncategorised,0,0.5365212319562486,57
000-042F-0000,0.7752855867051909,006-001B-0000,"https://media.ng-london.org.uk/iiif/009-0094-0000/full/256,/0/default.jpg",Uncategorised,0,0.536312065911431,29
000-03RT-0000,0.7751519941027447,006-000Q-0000,"https://media.ng-london.org.uk/iiif/009-004R-0000/full/256,/0/default.jpg",Uncategorised,0,0.5362196518051494,59
000-02SH-0000,0.7750512352116075,006-002K-0000,"https://media.ng-london.org.uk/iiif/009-00V0-0000/full/256,/0/default.jpg",Uncategorised,0,0.536149950768536,46
000-04IO-0000,0.7750084494201674,006-001Z-0000,"https://media.ng-london.org.uk/iiif/009-00F5-0000/full/256,/0/default.jpg",Uncategorised,0,0.5361203532413894,47
000-01BG-0000,0.7750007020138918,006-0007-0000,"https://media.ng-london.org.uk/iiif/009-01EJ-0000/full/256,/0/default.jpg",Uncategorised,0,0.5361149938905433,43
000-02SJ-0000,0.7746684927498184,006-0009-0000,"https://media.ng-london.org.uk/iiif/009-016V-0000/full/256,/0/default.jpg",Uncategorised,0,0.5358851845921564,20
000-04G5-0000,0.7746610626876489,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00YX-0000/full/256,/0/default.jpg",Uncategorised,0,0.5358800447674772,28
000-0403-0000,0.7745202211721391,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01QH-0000/full/256,/0/default.jpg",Uncategorised,0,0.5357826161483407,29
000-02VD-0000,0.7742539383365981,006-0001-0000,"https://media.ng-london.org.uk/iiif/009-0144-0000/full/256,/0/default.jpg",Monsters_and_Demons,0,0.5355984121593916,17
000-03T7-0000,0.7741506070546311,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01X0-0000/full/256,/0/default.jpg",Uncategorised,0,0.5355269316440109,38
000-042E-0000,0.7737070894029845,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-0136-0000/full/256,/0/default.jpg",Uncategorised,0,0.5352201235824375,39
000-04GD-0000,0.7735769690195298,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01AW-0000/full/256,/0/default.jpg",Uncategorised,0,0.5351301114206426,26
000-04TT-0000,0.7734764103172059,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01HM-0000/full/256,/0/default.jpg",Uncategorised,0,0.5350605488667741,25
000-04OE-0000,0.7734538006671787,006-000H-0000,"https://media.ng-london.org.uk/iiif/009-00A8-0000/full/256,/0/default.jpg",Uncategorised,0,0.5350449084004433,31
000-03FK-0000,0.773318079191359,006-000M-0000,"https://media.ng-london.org.uk/iiif/009-00OC-0000/full/256,/0/default.jpg",Uncategorised,0,0.5349510216233205,19
000-0CGC-0000,0.7731265977014257,006-000H-0000,"https://media.ng-london.org.uk/iiif/009-016N-0000/full/256,/0/default.jpg",Uncategorised,0,0.5348185622622658,22
000-03HW-0000,0.7727923846647413,006-001J-0000,"https://media.ng-london.org.uk/iiif/009-00X8-0000/full/256,/0/default.jpg",Uncategorised,0,0.5345873668328235,36
000-03Z4-0000,0.7723326928409056,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01LD-0000/full/256,/0/default.jpg",Uncategorised,0,0.5342693701152892,52
000-03I5-0000,0.7722932771352009,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00U0-0000/full/256,/0/default.jpg",Uncategorised,0,0.5342421038808611,29
000-044C-0000,0.7722488646402659,006-0010-0000,"https://media.ng-london.org.uk/iiif/009-00RN-0000/full/256,/0/default.jpg",Uncategorised,0,0.5342113810642379,59
000-0189-0000,0.7721135940367923,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01IR-0000/full/256,/0/default.jpg",Uncategorised,0,0.5341178061828651,56
000-02Z3-0000,0.7717474082830988,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-0128-0000/full/256,/0/default.jpg",Uncategorised,0,0.5338644932857362,43
000-02QR-0000,0.7714808100382888,006-002H-0000,"https://media.ng-london.org.uk/iiif/009-00CA-0000/full/256,/0/default.jpg",Uncategorised,0,0.5336800711090643,20
000-04FN-0000,0.7714371992150384,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00WT-0000/full/256,/0/default.jpg",Uncategorised,0,0.5336499028573716,49
000-02Z8-0000,0.7713455826179029,006-0022-0000,"https://media.ng-london.org.uk/iiif/009-00EH-0000/full/256,/0/default.jpg",Uncategorised,0,0.5335865261000525,40
000-04QY-0000,0.7710795771505481,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00W8-0000/full/256,/0/default.jpg",Uncategorised,0,0.5334025139835019,46
000-0432-0000,0.7700953424696575,006-000I-0000,"https://media.ng-london.org.uk/iiif/009-012B-0000/full/256,/0/default.jpg",Uncategorised,0,0.5327216591551627,44
000-03H3-0000,0.7700243771405604,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00J5-0000/full/256,/0/default.jpg",Uncategorised,0,0.5326725681325655,16
000-03HZ-0000,0.7700047697991752,006-000V-0000,"https://media.ng-london.org.uk/iiif/009-00TU-0000/full/256,/0/default.jpg",Uncategorised,0,0.53265900454523,19
000-03IF-0000,0.7694312219984791,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01FV-0000/full/256,/0/default.jpg",Uncategorised,0,0.532262246742473,53
000-044Z-0000,0.7682375574082103,006-000V-0000,"https://media.ng-london.org.uk/iiif/009-01WH-0000/full/256,/0/default.jpg",Uncategorised,0,0.5314365165426727,57
000-02PG-0000,0.7679318822009669,006-002A-0000,"https://media.ng-london.org.uk/iiif/009-0155-0000/full/256,/0/default.jpg",Uncategorised,0,0.5312250624608402,20
000-03FG-0000,0.7679268674101487,006-001J-0000,"https://media.ng-london.org.uk/iiif/009-0060-0000/full/256,/0/default.jpg",Uncategorised,0,0.5312215934258551,55
000-04R2-0000,0.7678200486790631,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00EO-0000/full/256,/0/default.jpg",Uncategorised,0,0.5311477004303847,22
000-0C1P-0000,0.7677386943778406,006-001Q-0000,"https://media.ng-london.org.uk/iiif/009-010I-0000/full/256,/0/default.jpg",Uncategorised,0,0.5310914227256168,21
000-02U0-0000,0.7672118430365225,006-0009-0000,"https://media.ng-london.org.uk/iiif/009-01M8-0000/full/256,/0/default.jpg",Uncategorised,0,0.530726967696224,22
000-04Q1-0000,0.7671248830885808,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-015M-0000/full/256,/0/default.jpg",Uncategorised,0,0.5306668122256053,50
000-03FS-0000,0.7670660987150661,006-000M-0000,"https://media.ng-london.org.uk/iiif/009-00LQ-0000/full/256,/0/default.jpg",Uncategorised,0,0.5306261475088305,38
000-04GZ-0000,0.7666022264717087,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01JA-0000/full/256,/0/default.jpg",Uncategorised,0,0.5303052589415462,48
000-01AT-0000,0.7664867280431751,006-000Q-0000,"https://media.ng-london.org.uk/iiif/009-002I-0000/full/256,/0/default.jpg",Uncategorised,0,0.5302253616728769,19
000-02ZL-0000,0.7655554809552898,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01SE-0000/full/256,/0/default.jpg",Uncategorised,0,0.5295811615766256,47
000-02R3-0000,0.7653202089956013,006-000Y-0000,"https://media.ng-london.org.uk/iiif/009-00PZ-0000/full/256,/0/default.jpg",Uncategorised,0,0.529418409691494,15
000-030M-0000,0.7652832434627909,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-0196-0000/full/256,/0/default.jpg",Uncategorised,0,0.5293928383902742,24
000-0412-0000,0.7650671594796963,006-0001-0000,"https://media.ng-london.org.uk/iiif/009-008B-0000/full/256,/0/default.jpg",Uncategorised,0,0.5292433599924152,39
000-03V6-0000,0.7650582886399175,006-000V-0000,"https://media.ng-london.org.uk/iiif/009-01ND-0000/full/256,/0/default.jpg",Uncategorised,0,0.5292372234944721,50
000-04UY-0000,0.7641960140409334,006-001D-0000,"https://media.ng-london.org.uk/iiif/009-01LC-0000/full/256,/0/default.jpg",Uncategorised,0,0.528640735852377,26
000-03JU-0000,0.7641624680784624,006-001B-0000,"https://media.ng-london.org.uk/iiif/009-0085-0000/full/256,/0/default.jpg",Uncategorised,0,0.5286175300753778,37
000-03OB-0000,0.7638353170746583,006-001Z-0000,"https://media.ng-london.org.uk/iiif/009-00E8-0000/full/256,/0/default.jpg",Uncategorised,0,0.5283912198824322,42
000-02PF-0000,0.7635616914944205,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00R6-0000/full/256,/0/default.jpg",Uncategorised,0,0.5282019364715962,16
000-0415-0000,0.7635135509859543,006-001D-0000,"https://media.ng-london.org.uk/iiif/009-013F-0000/full/256,/0/default.jpg",Uncategorised,0,0.5281686347618878,37
000-01CI-0000,0.7631804372312345,006-002U-0000,"https://media.ng-london.org.uk/iiif/009-004H-0000/full/256,/0/default.jpg",Uncategorised,0,0.5279381997724583,33
000-02QX-0000,0.7630736890475541,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-0052-0000/full/256,/0/default.jpg",Uncategorised,0,0.5278643555789073,40
000-03HF-0000,0.7629026350396382,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01LZ-0000/full/256,/0/default.jpg",Uncategorised,0,0.5277460271462098,41
000-02ZS-0000,0.7628744583759937,006-002U-0000,"https://media.ng-london.org.uk/iiif/009-01IU-0000/full/256,/0/default.jpg",Uncategorised,0,0.527726535638888,58
000-0450-0000,0.7627784060852068,006-001B-0000,"https://media.ng-london.org.uk/iiif/009-00BB-0000/full/256,/0/default.jpg",Uncategorised,0,0.5276600904432197,26
000-044F-0000,0.762611572214198,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00Z6-0000/full/256,/0/default.jpg",Uncategorised,0,0.5275446813351967,31
000-04KR-0000,0.7624590045545707,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00VU-0000/full/256,/0/default.jpg",Uncategorised,0,0.5274391410309152,54
000-03HE-0000,0.7615648375973141,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00PM-0000/full/256,/0/default.jpg",Uncategorised,0,0.5268205915101456,23
000-043H-0000,0.7614230079156372,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01MU-0000/full/256,/0/default.jpg",Uncategorised,0,0.5267224793165333,50
000-03H4-0000,0.7613626063687988,006-0024-0000,"https://media.ng-london.org.uk/iiif/009-00JF-0000/full/256,/0/default.jpg",Uncategorised,0,0.5266806959028795,42
000-0332-0000,0.7611006008775458,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01Q2-0000/full/256,/0/default.jpg",Uncategorised,0,0.5264994508124203,57
000-02TA-0000,0.7607959110608502,006-0015-0000,"https://media.ng-london.org.uk/iiif/009-00NB-0000/full/256,/0/default.jpg",Uncategorised,0,0.5262886783849996,34
000-018J-0000,0.7606064287473235,006-000L-0000,"https://media.ng-london.org.uk/iiif/009-0105-0000/full/256,/0/default.jpg",Uncategorised,0,0.526157601975527,59
000-04SG-0000,0.7600603719589465,006-002E-0000,"https://media.ng-london.org.uk/iiif/009-005K-0000/full/256,/0/default.jpg",Uncategorised,0,0.5257798613734812,38
000-017E-0000,0.7598661274960454,006-000M-0000,"https://media.ng-london.org.uk/iiif/009-00D0-0000/full/256,/0/default.jpg",Uncategorised,0,0.5256454906964342,27
000-019L-0000,0.7597818628647803,006-001L-0000,"https://media.ng-london.org.uk/iiif/009-01WO-0000/full/256,/0/default.jpg",Uncategorised,0,0.5255871997398474,33
000-04PS-0000,0.7597411885244387,006-0010-0000,"https://media.ng-london.org.uk/iiif/009-010O-0000/full/256,/0/default.jpg",Uncategorised,0,0.5255590628314973,24
000-03I9-0000,0.7594907045473079,006-000I-0000,"https://media.ng-london.org.uk/iiif/009-006K-0000/full/256,/0/default.jpg",Uncategorised,0,0.5253857878712035,17
000-01A5-0000,0.7594387102238813,006-001J-0000,"https://media.ng-london.org.uk/iiif/009-01QN-0000/full/256,/0/default.jpg",Uncategorised,0,0.5253498202439307,40
000-01BK-0000,0.7592594403911841,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01JI-0000/full/256,/0/default.jpg",Uncategorised,0,0.5252258084268943,55
000-03S6-0000,0.7591588784885834,006-001L-0000,"https://media.ng-london.org.uk/iiif/009-0054-0000/full/256,/0/default.jpg",Uncategorised,0,0.5251562436592002,32
000-03J2-0000,0.7590211258686992,006-001U-0000,"https://media.ng-london.org.uk/iiif/009-015Z-0000/full/256,/0/default.jpg",Uncategorised,0,0.5250609518165273,24
000-02UM-0000,0.7588906981026486,006-000G-0000,"https://media.ng-london.org.uk/iiif/009-01JB-0000/full/256,/0/default.jpg",Uncategorised,0,0.5249707270195464,49
000-03LL-0000,0.7588602248016394,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00Y1-0000/full/256,/0/default.jpg",Uncategorised,0,0.524949646788855,35
000-02V6-0000,0.7585500488030399,006-000K-0000,"https://media.ng-london.org.uk/iiif/009-00Z0-0000/full/256,/0/default.jpg",Uncategorised,0,0.5247350792366424,46
000-03VL-0000,0.7585267398073441,006-000V-0000,"https://media.ng-london.org.uk/iiif/009-01BB-0000/full/256,/0/default.jpg",Uncategorised,0,0.5247189549904933,58
000-041X-0000,0.7580629294369929,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00Y6-0000/full/256,/0/default.jpg",Uncategorised,0,0.5243981092245203,37
000-040E-0000,0.7579356960049748,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01BQ-0000/full/256,/0/default.jpg",Uncategorised,0,0.5243100941421445,40
000-08V8-0000,0.7578963102080953,006-001Q-0000,"https://media.ng-london.org.uk/iiif/009-01OM-0000/full/256,/0/default.jpg",Uncategorised,0,0.524282848597465,52
000-04T2-0000,0.7575426044149762,006-0019-0000,"https://media.ng-london.org.uk/iiif/009-00OB-0000/full/256,/0/default.jpg",Uncategorised,0,0.5240381688460475,35
000-02ZA-0000,0.7574158785526404,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01C1-0000/full/256,/0/default.jpg",Uncategorised,0,0.523950504880408,44
000-03ME-0000,0.7573592062316981,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01LU-0000/full/256,/0/default.jpg",Uncategorised,0,0.5239113011985057,22
000-03YO-0000,0.7572726716224181,006-0004-0000,"https://media.ng-london.org.uk/iiif/009-00YE-0000/full/256,/0/default.jpg",Uncategorised,0,0.5238514399604386,41
000-02ZV-0000,0.7569182652651749,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01QA-0000/full/256,/0/default.jpg",Uncategorised,0,0.5236062755863232,25
000-02O8-0000,0.7561983335123021,006-001M-0000,"https://media.ng-london.org.uk/iiif/009-01E3-0000/full/256,/0/default.jpg",Uncategorised,0,0.5231082551248062,46
000-03TJ-0000,0.7559104281193072,006-000V-0000,"https://media.ng-london.org.uk/iiif/009-01L6-0000/full/256,/0/default.jpg",Uncategorised,0,0.5229090935013323,45
000-03Q6-0000,0.7558235993964559,006-000P-0000,"https://media.ng-london.org.uk/iiif/009-00K6-0000/full/256,/0/default.jpg",Uncategorised,0,0.5228490288070682,25
000-040S-0000,0.7557794218594012,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00YJ-0000/full/256,/0/default.jpg",Uncategorised,0,0.5228184685250624,28
000-03MJ-0000,0.7557663098098124,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01HE-0000/full/256,/0/default.jpg",Uncategorised,0,0.5228093981250397,51
000-03FJ-0000,0.7555486714900184,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01OK-0000/full/256,/0/default.jpg",Uncategorised,0,0.5226588444982061,30
000-04UZ-0000,0.7553611769208439,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01MH-0000/full/256,/0/default.jpg",Uncategorised,0,0.5225291431320702,43
000-030G-0000,0.7549300247190827,006-000L-0000,"https://media.ng-london.org.uk/iiif/009-01GP-0000/full/256,/0/default.jpg",Uncategorised,0,0.5222308890022191,16
000-03F3-0000,0.7549249069044057,006-0001-0000,"https://media.ng-london.org.uk/iiif/009-00V5-0000/full/256,/0/default.jpg",Uncategorised,0,0.5222273486993818,35
000-03LV-0000,0.7546042777876067,006-001P-0000,"https://media.ng-london.org.uk/iiif/009-01MM-0000/full/256,/0/default.jpg",Uncategorised,0,0.5220055500912681,44
000-031W-0000,0.7544403288220516,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-013U-0000/full/256,/0/default.jpg",Uncategorised,0,0.5218921366473338,37
000-01BS-0000,0.7542285522812198,006-0007-0000,"https://media.ng-london.org.uk/iiif/009-00X2-0000/full/256,/0/default.jpg",Uncategorised,0,0.5217456379685594,55
000-031E-0000,0.7538310461081288,006-001T-0000,"https://media.ng-london.org.uk/iiif/009-00EQ-0000/full/256,/0/default.jpg",Uncategorised,0,0.5214706588375673,21
000-018D-0000,0.7536143640873925,006-001O-0000,"https://media.ng-london.org.uk/iiif/009-003C-0000/full/256,/0/default.jpg",Uncategorised,0,0.5213207667407971,51
000-03YN-0000,0.7534698895527541,006-0019-0000,"https://media.ng-london.org.uk/iiif/009-00TX-0000/full/256,/0/default.jpg",Uncategorised,0,0.5212208249419654,19
000-03UG-0000,0.753399761210817,006-002B-0000,"https://media.ng-london.org.uk/iiif/009-00QB-0000/full/256,/0/default.jpg",Uncategorised,0,0.5211723129141551,38
000-03UB-0000,0.7532274988819091,006-000V-0000,"https://media.ng-london.org.uk/iiif/009-01LT-0000/full/256,/0/default.jpg",Uncategorised,0,0.5210531486125357,37
000-02UN-0000,0.7530045969219001,006-000G-0000,"https://media.ng-london.org.uk/iiif/009-01CM-0000/full/256,/0/default.jpg",Uncategorised,0,0.5208989538064951,39
000-03WK-0000,0.7518957678896228,006-000E-0000,"https://media.ng-london.org.uk/iiif/009-01C0-0000/full/256,/0/default.jpg",Uncategorised,0,0.5201319095079282,15
000-018C-0000,0.7517932622714056,006-001O-0000,"https://media.ng-london.org.uk/iiif/009-0161-0000/full/256,/0/default.jpg",Uncategorised,0,0.5200610001542445,15
000-01CL-0000,0.7515186999566299,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-012U-0000/full/256,/0/default.jpg",Uncategorised,0,0.5198710687473103,27
000-03V3-0000,0.7511501840007591,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00ZZ-0000/full/256,/0/default.jpg",Uncategorised,0,0.5196161439079947,27
000-030R-0000,0.7508710744114846,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01AD-0000/full/256,/0/default.jpg",Uncategorised,0,0.519423066875471,38
000-04LF-0000,0.7508062586309361,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-014F-0000/full/256,/0/default.jpg",Uncategorised,0,0.5193782298686109,34
000-02Y3-0000,0.7507699783858102,006-002N-0000,"https://media.ng-london.org.uk/iiif/009-01OO-0000/full/256,/0/default.jpg",Uncategorised,0,0.5193531326224491,24
000-03EW-0000,0.7504855672005291,006-0028-0000,"https://media.ng-london.org.uk/iiif/009-00QE-0000/full/256,/0/default.jpg",Uncategorised,0,0.5191563881543948,45
000-01DI-0000,0.7500813033864988,006-001A-0000,"https://media.ng-london.org.uk/iiif/009-01FH-0000/full/256,/0/default.jpg",Uncategorised,0,0.5188767343532746,44
000-06EH-0000,0.7499428410308964,006-0001-0000,"https://media.ng-london.org.uk/iiif/009-01DS-0000/full/256,/0/default.jpg",Uncategorised,0,0.5187809515433559,43
000-02WW-0000,0.7499359881529815,006-000U-0000,"https://media.ng-london.org.uk/iiif/009-01O6-0000/full/256,/0/default.jpg",Uncategorised,0,0.5187762109920352,19
000-01AS-0000,0.7497392530388929,006-000V-0000,"https://media.ng-london.org.uk/iiif/009-01X5-0000/full/256,/0/default.jpg",Uncategorised,0,0.5186401173804893,17
000-03FL-0000,0.7496828633514839,006-000M-0000,"https://media.ng-london.org.uk/iiif/009-01EQ-0000/full/256,/0/default.jpg",Uncategorised,0,0.5186011092133456,52
000-03FV-0000,0.7492092074645118,006-000U-0000,"https://media.ng-london.org.uk/iiif/009-01DI-0000/full/256,/0/default.jpg",Uncategorised,0,0.518273452706338,51
000-044N-0000,0.7491642139195962,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01F9-0000/full/256,/0/default.jpg",Uncategorised,0,0.5182423279421993,29
000-02UC-0000,0.7486564534935605,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01EK-0000/full/256,/0/default.jpg",Uncategorised,0,0.5178910792568824,31
000-02RO-0000,0.7485599011744295,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01J4-0000/full/256,/0/default.jpg",Uncategorised,0,0.5178242881612789,53
000-03MU-0000,0.7483073813352896,006-001I-0000,"https://media.ng-london.org.uk/iiif/009-01JE-0000/full/256,/0/default.jpg",Uncategorised,0,0.5176496048717465,39
000-03YI-0000,0.7482105539061314,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-007T-0000/full/256,/0/default.jpg",Uncategorised,0,0.51758262346585,38
000-06V3-0000,0.7479480744340332,006-0016-0000,"https://media.ng-london.org.uk/iiif/009-01US-0000/full/256,/0/default.jpg",Uncategorised,0,0.5174010504940906,15
000-04KD-0000,0.7477226328742694,006-000I-0000,"https://media.ng-london.org.uk/iiif/009-01RO-0000/full/256,/0/default.jpg",Uncategorised,0,0.5172450988928581,42
000-08MP-0000,0.7472008459661148,006-000R-0000,"https://media.ng-london.org.uk/iiif/009-014G-0000/full/256,/0/default.jpg",Uncategorised,0,0.5168841472390717,38
000-0321-0000,0.7470547552454225,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01RB-0000/full/256,/0/default.jpg",Uncategorised,0,0.5167830874263155,27
000-02QW-0000,0.7469543567115546,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01O2-0000/full/256,/0/default.jpg",Uncategorised,0,0.5167136356706832,39
000-03O9-0000,0.7467641908767932,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00ZU-0000/full/256,/0/default.jpg",Uncategorised,0,0.516582086428113,18
000-02Q2-0000,0.7462581186384467,006-0001-0000,"https://media.ng-london.org.uk/iiif/009-01GY-0000/full/256,/0/default.jpg",Uncategorised,0,0.5162320055646191,32
000-017K-0000,0.7459645855320334,006-000U-0000,"https://media.ng-london.org.uk/iiif/009-01JK-0000/full/256,/0/default.jpg",Uncategorised,0,0.5160289509104201,53
000-02PQ-0000,0.7458904321561346,006-0018-0000,"https://media.ng-london.org.uk/iiif/009-00TM-0000/full/256,/0/default.jpg",Uncategorised,0,0.5159776545224767,37
000-04O4-0000,0.7458269606670518,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01TO-0000/full/256,/0/default.jpg",Uncategorised,0,0.5159337474435625,51
000-03HH-0000,0.7457205905244981,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01F2-0000/full/256,/0/default.jpg",Uncategorised,0,0.5158601647639893,46
000-03Q4-0000,0.7454050998695858,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00ZT-0000/full/256,/0/default.jpg",Uncategorised,0,0.5156419207416403,47
000-0166-0000,0.7453606256350787,006-001W-0000,"https://media.ng-london.org.uk/iiif/009-019S-0000/full/256,/0/default.jpg",Uncategorised,0,0.5156111552160103,52
000-01AE-0000,0.7452516489408914,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01HD-0000/full/256,/0/default.jpg",Uncategorised,0,0.5155357694265695,16
000-030S-0000,0.744901340392178,006-001I-0000,"https://media.ng-london.org.uk/iiif/009-00SL-0000/full/256,/0/default.jpg",Uncategorised,0,0.5152934397551703,47
000-04KH-0000,0.7448816511667316,006-0022-0000,"https://media.ng-london.org.uk/iiif/009-01TZ-0000/full/256,/0/default.jpg",Uncategorised,0,0.5152798195236626,42
000-042A-0000,0.7438368954751446,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00LY-0000/full/256,/0/default.jpg",Uncategorised,0,0.5145570986412729,45
000-02T4-0000,0.7437992156126579,006-001A-0000,"https://media.ng-london.org.uk/iiif/009-01WJ-0000/full/256,/0/default.jpg",Uncategorised,0,0.5145310331948876,46
000-02QP-0000,0.7433092201679776,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00Q1-0000/full/256,/0/default.jpg",Uncategorised,0,0.514192073624724,25
000-03YL-0000,0.7431787291102325,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00O7-0000/full/256,/0/default.jpg",Uncategorised,0,0.5141018050450388,47
000-04JD-0000,0.7427527857251714,006-000F-0000,"https://media.ng-london.org.uk/iiif/009-00OO-0000/full/256,/0/default.jpg",Monsters_and_Demons,0,0.5138071541696443,36
000-03GV-0000,0.7425015068109291,006-0016-0000,"https://media.ng-london.org.uk/iiif/009-01BY-0000/full/256,/0/default.jpg",Uncategorised,0,0.5136333293031328,36
000-018L-0000,0.7421644228412396,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-008V-0000/full/256,/0/default.jpg",Uncategorised,0,0.5134001478751921,28
000-017Y-0000,0.7417323107160465,006-000L-0000,"https://media.ng-london.org.uk/iiif/009-01AV-0000/full/256,/0/default.jpg",Uncategorised,0,0.5131012297080783,47
000-02QV-0000,0.7415794115081837,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01NK-0000/full/256,/0/default.jpg",Uncategorised,0,0.5129954600517719,18
000-03LY-0000,0.7405378968065128,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-00ZP-0000/full/256,/0/default.jpg",Uncategorised,0,0.5122749811586919,46
000-02O9-0000,0.7402617071600108,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-01ME-0000/full/256,/0/default.jpg",Uncategorised,0,0.5120839240276953,36
000-042V-0000,0.7402562120484535,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-018X-0000/full/256,/0/default.jpg",Uncategorised,0,0.5120801227257206,28
000-040R-0000,0.7397544938221188,006-0002-0000,"https://media.ng-london.org.uk/iiif/009-002Q-0000/full/256,/0/default.jpg",Uncategorised,0,0.5117330537964315,37
000-0304-0000,0.739754373851214,006-001I-0000,"https://media.ng-london.org.uk/iiif/009-01EP-0000/full/256,/0/default.jpg",Uncategorised,0,0.5117329708052798,56
000-034H-0000,0.7397112656973044,006-001I-0000,"https://media.ng-london.org.uk/iiif/009-01QT-0000/full/256,/0/default.jpg",Uncategorised,0,0.5117031502804599,26
